"asin","product_avg_ratings","price","main_cat","rank"
"B0039MZZCE",4.84615384615385,25.72,"0",470077
"B0039PGQ8I",4.86666666666667,19.9,"0",303394
"B0039UJ4FA",4.32258064516129,32,"1",200270
"B0039UROPW",4.7,22.5,"1",16282
"B0039X87NM",5,39.99,"0",2485216
"B003A0X74S",3.66666666666667,300,"1",108558
"B003AK2SPC",5,35,"0",426239
"B003ASSRWC",4.4,24,"1",112014
"B003B2BXDC",1,11.65,"0",3201235
"B003B3YBK8",4.6,29.5,"1",65068
"B003B6QR5M",3,12.5,"0",1053577
"B003B6S36S",4.40680473372781,139.95,"1",16847
"B003B8G5TI",4,38,"1",133183
"B003BI08K0",4.53191489361702,38.2,"1",88387
"B003BOK7BY",4.23529411764706,39,"1",51643
"B003BQJHU4",5,55,"0",1971104
"B003BQOT8Y",4.86046511627907,41.99,"0",116649
"B003BS232G",4.55555555555556,10,"1",67606
"B003BT6HMW",4.15789473684211,31,"1",68393
"B003BT6HNQ",3.45454545454545,18,"1",48532
"B003BWRE1W",1,5,"0",1569719
"B003BXAY9K",4.72380952380952,30,"1",65634
"B003BXT9IW",4,139.95,"1",59811
"B003C1ETD8",4.39080459770115,25,"1",17986
"B003C6BN9G",4.75,9.95,"0",786278
"B003CFB39C",4.14932126696833,25,"1",22618
"B003CH5OXQ",2,22,"1",781241
"B003CHCYVG",4.12857142857143,235,"1",45779
"B003CIEP9Y",4,320,"1",195470
"B003CIZF6G",5,295,"1",1225398
"B003CJ38DW",4.5,320,"1",647256
"B003CJ540W",3,26.8,"0",970906
"B003CJDPFS",5,9.87,"0",1290352
"B003CQXPPG",4.67021276595745,23,"1",39251
"B003CR4KRM",4.6,21,"1",39622
"B003CR6DWM",4.3,20.85,"1",11674
"B003CT0J9I",4.2258064516129,11.89,"1",23849
"B003CU26SY",4.41269841269841,7.17,"0",23540
"B003D2BIIA",5,3.79,"0",1836419
"B003D7YPKS",2,38,"0",1865614
"B003D7ZJXK",5,33,"0",3113203
"B003DKKQFS",4.11904761904762,199.99,"1",43290
"B003DQP1OS",3.46666666666667,40.89,"1",106643
"B003DV8C9O",4.22222222222222,13,"1",55665
"B003DWH672",3.9047619047619,24,"1",265524
"B003E1CYHO",4.40350877192982,14,"1",3362
"B003E2TYLC",5,14.86,"0",1890726
"B003E6AVGK",5,62.3,"0",1924467
"B003E70HXQ",4.13559322033898,139.99,"1",491165
"B003E9TZ2I",4.42857142857143,19.5,"0",343288
"B003EERKK2",5,14.98,"0",584809
"B003EH0RWM",4.72727272727273,24,"1",188146
"B003EK9YLY",2.75,20.94,"0",971113
"B003F687XI",5,35.5,"0",2605057
"B003F6J2VO",5,60.5,"0",1547148
"B003F7BJ4G",4.40816326530612,24.9,"1",36213
"B003FKL3G2",3.95652173913043,49.95,"0",213077
"B003FKS2FM",4.52631578947368,34,"1",29661
"B003FMSBSI",4.6,19.99,"0",230899
"B003FOC7KO",3,7.88,"1",489116
"B003FZGQFK",3.93939393939394,20.98,"0",5344
"B003G42Y6A",4.69230769230769,39.9,"1",19843
"B003G7UT3C",4.57142857142857,15.99,"0",450497
"B003GRMW3M",4.82352941176471,210,"1",275556
"B003GWH9IA",2,370,"0",2673102
"B003GYOCVA",4.25925925925926,5.84,"1",1783076
"B003H21598",5,7,"0",616392
"B003H3IAOK",4,39.08,"0",267738
"B003H5YNVC",3.73410404624277,22,"1",61938
"B003H67R96",3.42477876106195,57,"1",119493
"B003H8F19W",4.8125,46,"1",185495
"B003H8IYX2",5,62,"0",397941
"B003HFU6WC",4.275,61,"1",132124
"B003HLL42C",4.5,9.29,"0",732134
"B003HLPJ8W",1,105,"1",1954737
"B003HULDOM",5,25,"1",42815
"B003HUP3BG",5,99.5,"0",1849140
"B003I5SC3Q",3.66666666666667,5.2,"0",135409
"B003I5SDJO",3.73684210526316,9.99,"0",336291
"B003I5SFSI",2.25,1.77,"0",611210
"B003I5U6VW",5,3.99,"0",797627
"B003I5VN7I",3.5,5.5,"0",45142
"B003I9B0XQ",5,27.47,"0",151823
"B003IGECWK",5,13.99,"0",1194843
"B003IITB9W",3.47222222222222,19.99,"1",65422
"B003IQ1N4A",3.27049180327869,2.25,"1",50782
"B003IVER5M",3.83333333333333,85,"1",418362
"B003J42WVO",5,19.6,"1",109314
"B003J487CC",4.55555555555556,15.2,"1",470989
"B003J5Y4MI",2.55555555555556,13,"0",328001
"B003JBN266",3.57142857142857,13.4,"0",189629
"B003JCHOVO",1,41.05,"0",1908374
"B003JEC39K",4.77777777777778,92.23,"1",428657
"B003JEE6EA",3.66666666666667,53.6,"1",696637
"B003JEL4RW",4.2,82.88,"1",138213
"B003JKDNQQ",4.60550458715596,13,"1",18810
"B003JSEG4Q",4.38367346938776,87,"1",25586
"B003JTRM1E",5,16.89,"0",1374897
"B003JTX4FM",2,49.99,"0",2458748
"B003JVRIM0",4.36057692307692,43,"1",39993
"B003K58UEA",3.96666666666667,145.08,"0",26122
"B003KQ9ZT8",5,185,"1",1619582
"B003L00YJI",3.74468085106383,25,"1",112340
"B003L8RVZ0",4.01136363636364,45,"1",10487
"B003LLVYQE",3.33333333333333,35,"0",374128
"B003LLWAYE",5,15,"0",411407
"B003LMHKZ2",5,22,"1",107951
"B003LZG9M4",5,22.77,"0",1561908
"B003MA6YLO",4.20408163265306,19.2,"1",35100
"B003MQ866Y",5,40,"0",1423715
"B003MQVSKK",4.44444444444444,95,"1",174662
"B003MTCLF8",3.91428571428571,14.02,"1",56006
"B003MX8VYY",5,90,"1",535824
"B003N3OD1S",4.7,139,"0",281699
"B003N6UT86",4.33333333333333,9.5,"0",58445
"B003NTUON8",5,7.68,"0",257299
"B003NTV2KC",4.73076923076923,192.99,"0",666847
"B003NXDH2O",4.66666666666667,19.8,"1",157417
"B003NXQG4A",3.64285714285714,36,"1",32539
"B003O4E0V4",3.92857142857143,5.82,"0",1026469
"B003O4F2PC",4.6,36.25,"1",117962
"B003O4H34A",5,6.6,"0",3074299
"B003O9HOUS",4.80263157894737,25.74,"1",31417
"B003OD8M9G",4.85714285714286,15.7,"0",114448
"B003OGV7UO",4.39034587609274,15.95,"1",302436
"B003OT86W8",3.5,5.94,"0",885240
"B003OUVR1E",5,39.6,"0",1565920
"B003OYG18O",4.37109375,20,"1",14414
"B003P73I9U",4.44117647058824,31.37,"1",47622
"B003PHJWFO",4.14285714285714,21.75,"0",65261
"B003Q82LI2",3.4,47,"1",183402
"B003QAD9UE",4.01694915254237,16.5,"0",384082
"B003QJIODW",4.35714285714286,6.5,"1",197275
"B003QNFPSU",4.27272727272727,74,"1",130863
"B003QTWV36",4.36363636363636,35,"0",302266
"B003QUEM2I",4.27272727272727,78,"1",130583
"B003QXZWYW",4.22077922077922,19.99,"1",3104
"B003R0N0BG",3.54761904761905,30.5,"1",210518
"B003R0Q7N4",4.28888888888889,29.05,"1",58890
"B003RJ165Y",4.65591397849462,30,"1",2658
"B003RSIZOU",4.09375,9,"0",157502
"B003RV2K98",4.85714285714286,56.6,"0",1171579
"B003RZPCU8",3.92640692640693,29.99,"1",5721
"B003RZYC6S",4.08219178082192,29.99,"1",9292
"B003S0SUH4",3.66666666666667,29.4,"1",158747
"B003S1S8HA",4.23076923076923,44.99,"1",62926
"B003S3I7CE",5,7.45,"0",150571
"B003S5HTHG",4.54497354497355,34,"1",12953
"B003S81C4O",4,37.4,"0",2279963
"B003SB0DNM",1,45,"0",1996514
"B003SEVGV2",4.75,6.9,"0",1108695
"B003SKTYEW",4.34868421052632,62.3,"1",34431
"B003SQPYLI",4.46710526315789,39,"1",12714
"B003SSDWZG",4,95,"1",183654
"B003SSI8BY",3.33333333333333,95,"1",444760
"B003SSPOL6",4.5,30,"1",97726
"B003SVQQYM",4.78571428571429,130,"0",351606
"B003SZGTYK",4.41666666666667,48,"0",234700
"B003T0IXFW",3,16.1,"0",1059447
"B003T2PKBA",1,14.75,"0",3142359
"B003T7E6VA",1.4,49.88,"0",841080
"B003TFFCKQ",1,39.99,"0",1273074
"B003TFZB8Y",4.34090909090909,67,"1",114425
"B003TG4YZ4",4,14.8,"1",98248
"B003TMVSU2",4.66666666666667,6.98,"0",549508
"B003TP9KTA",3.88888888888889,34.95,"1",24506
"B003TQD414",3,19.99,"0",3258550
"B003TRW590",4.31496062992126,35.99,"1",23849
"B003TSBVSU",5,26,"1",248880
"B003TT0DXS",4.16666666666667,15.32,"1",76571
"B003TVKNUO",5,14.97,"0",799206
"B003TXVUYA",5,48,"0",843136
"B003TY8UEC",4.27272727272727,67,"1",53490
"B003U28VJW",4.25568181818182,48,"1",15054
"B003U463YU",3,14.92,"0",283636
"B003U50EE4",1,12.99,"0",1192582
"B003U80TAU",4.25,5.09,"0",56474
"B003UAOA58",4.5,31.89,"0",1744656
"B003UFZX4A",4.6969696969697,85,"1",185960
"B003UGLFL4",4.6,13.6,"0",705996
"B003UM8XXG",2.66666666666667,5.99,"0",1087913
"B003UU35T0",3.69230769230769,48,"1",332228
"B003UUA2CS",4,39,"1",135918
"B003UYJO50",4.48717948717949,15.68,"0",18902
"B003UZ74E2",3.11111111111111,63.99,"1",523757
"B003V1BKLI",4.8,81.58,"0",579831
"B003V1I44E",4.08695652173913,10,"1",40446
"B003VAM9B4",5,21.52,"1",783251
"B003VI2A1U",1,28.25,"0",1626599
"B003VKU2W2",3.75,67,"1",556090
"B003VUOBJC",2.96521739130435,5.97,"0",58317
"B003VUP970",5,11.77,"0",514101
"B003VY97NI",1,5.49,"0",559730
"B003W5GL5I",3.86764705882353,36,"1",5937
"B003W5XI68",4.23809523809524,22.57,"0",662610
"B003WLWG6U",4.2,38.5,"1",516915
"B003WOU9DE",3.83529411764706,69,"1",37179
"B003X4JHTK",4.67307692307692,44,"1",42538
"B003X71A7Y",5,8.18,"0",1041823
"B003X9YAL0",4.08333333333333,5.93,"0",193318
"B003XDF3BW",4,56,"1",246961
"B003XDQ76M",4,16.7,"0",584062
"B003XGYTQE",4.23728813559322,22.33,"0",28202
"B003XITW7I",3.66666666666667,250,"1",468234
"B003XK9DBQ",4.47058823529412,35.95,"0",125990
"B003XKBIPU",4,32,"0",1879677
"B003XKGPQM",3,19.99,"0",608966
"B003XKPJSW",4.41666666666667,50,"1",108648
"B003XMZLYW",5,25,"0",925301
"B003XNLXK2",4.57142857142857,103.5,"1",111937
"B003XSINE6",4.76923076923077,15.5,"0",478367
"B003XVTFY0",4.83333333333333,22.95,"0",144510
"B003XWC7PI",4.58823529411765,145,"1",278391
"B003Y0MRJ0",5,19.15,"0",1122358
"B003Y3PMXU",4.8,12.99,"0",608380
"B003YC8NS2",3.83391003460208,130,"1",65367
"B003YGEMG0",3,28.69,"0",1569822
"B003YHE9LM",5,46.2,"0",856686
"B003YJ13WI",4,5.95,"1",113994
"B003YJ7DTA",4.67647058823529,28.5,"1",29496
"B003YK2BFK",2.75,18.98,"0",951027
"B003YQ1UYW",3.57142857142857,10.98,"0",874165
"B003YUL1GK",5,14.95,"0",545425
"B003YURLY6",5,12,"0",1274804
"B003Z82VDS",3.63636363636364,21,"1",424932
"B003ZC80HU",4.78947368421053,8.1,"0",246529
"B003ZDPEY6",3.66666666666667,16.99,"0",343952
"B003ZMAT0G",4.5,85,"1",493557
"B003ZQAV8M",3,16.56,"0",1363911
"B003ZT67LY",5,9.99,"0",1264640
"B003ZTW2IG",4.78571428571429,29.99,"0",313748
"B003ZW2M5Q",4.62686567164179,10,"1",44366
"B003ZWB5KY",1.33333333333333,11.99,"0",1312652
"B003ZWEQGY",3.93181818181818,44,"1",97375
"B003ZX6T2M",4,6.69,"0",614599
"B003ZX9FGO",5,9.98,"0",1410097
"B003ZXBSSC",3,4.76,"0",880494
"B003ZYU7VK",4.2,178,"1",74289
"B003ZZKOWG",4.54901960784314,21,"0",40575
"B004018VP6",4.68548387096774,9.95,"0",22775
"B00408LCZU",4.73684210526316,13.32,"0",170888
"B0040AU5W4",3.85714285714286,70.91,"0",586981
"B0040HMW0U",4.5,6.45,"0",661961
"B0040RWHZA",4.18867924528302,10.53,"1",53157
"B0040T4N7S",4.83333333333333,17,"1",302461
"B0040TP3PY",4,90.88,"1",405213
"B0040ZAQHS",3.33333333333333,100,"1",537804
"B0041351BA",5,3.5,"0",1321179
"B0041DRN5M",4.27272727272727,59.99,"1",192625
"B0041FFDD4",5,12.99,"0",1269728
"B0041KMK1C",4.21052631578947,85,"1",469151
"B0041LJ410",3,8.79,"0",859085
"B0041LVLP2",5,41.25,"0",1311547
"B0041MA1QG",5,20.51,"0",506072
"B0041MP9O0",5,15.2,"0",1814800
"B00427UY8K",3.9,195,"0",254019
"B0042HVHFO",5,19.99,"0",1977548
"B0042JFOTC",3.5,128,"1",73275
"B0042KWIBI",4.32214765100671,21,"1",18086
"B0042KWMHS",4.23364485981308,21,"1",15921
"B0042L1XJK",4.418410041841,23.2,"1",7940
"B0042TNAV6",3.45918367346939,6.97,"0",63162
"B0042XCGCG",4.71264367816092,68,"1",61904
"B00434YGQS",3.68571428571429,65,"1",35366
"B0043JKFJ0",5,69,"1",117806
"B0043KC8HG",3.359375,15,"0",111087
"B0043N9S4Y",5,139.99,"0",1991057
"B0043P0K12",4.56521739130435,23,"1",77781
"B0043P1EY4",3,10.43,"0",2572050
"B0043QYAS0",3.5625,31.96,"0",652163
"B0043R03QM",3,14.31,"0",492533
"B0043R3CEW",4.57142857142857,22.59,"0",303810
"B0043R3EBS",4.66666666666667,18.99,"0",261155
"B0043R528G",4.84615384615385,7.89,"0",808996
"B0043R6UIW",3,479.49,"0",2046272
"B0043RL0SC",4.27586206896552,18.99,"0",199538
"B0043VTK30",4.57142857142857,439,"0",757947
"B004452DPM",3.72535211267606,6,"1",5523
"B00449CW2C",4.3125,36,"1",118563
"B00449EK9U",3.5,149.95,"1",110651
"B0044A11Q4",3.33333333333333,6.95,"0",1310263
"B0044A284S",4,6.95,"0",1269797
"B0044HYH2W",4.47619047619048,100,"1",116338
"B0044KBZFQ",4.07954545454545,34,"1",134793
"B0044UKAAC",1,167.92,"0",1288125
"B00454I9EQ",4,19.99,"0",2369354
"B00454UDBS",4.4,250,"1",197764
"B004554B9W",5,7.54,"0",158395
"B004564LGO",4.48333333333333,40,"1",120740
"B0045ATJH6",4.09090909090909,30,"1",879847
"B0045DAPY4",3.8,20,"1",123019
"B0045DC75Y",4.33333333333333,170,"0",856996
"B0045EAMXW",4.62745098039216,13,"1",109324
"B0045FNAU8",5,18,"0",96295
"B0045HIGF0",4.13157894736842,9.99,"0",401330
"B0045JG1OG",5,37.06,"0",1011152
"B0045K6UCS",3.42105263157895,140,"1",552882
"B0045K9Y94",4.4,39,"1",6738
"B0045KJ06G",4.57142857142857,48,"1",525792
"B0045LN0T8",3.9,29,"1",131872
"B0045M2T12",4.47826086956522,13,"1",71557
"B0045MA8S8",4.66666666666667,16.66,"0",513887
"B0045MB6G6",5,13.5,"0",2698448
"B0045P4TAI",5,2.8,"0",1659584
"B0045P5164",4,10.5,"0",1772048
"B0045P68EI",5,16.37,"0",1733839
"B0045P6CSU",3,5.93,"0",1677128
"B0045PALFU",5,29.97,"0",869953
"B0045PATIY",4,4.92,"0",1008617
"B0045STQ62",4.66666666666667,17.99,"0",88790
"B0045WAXTC",4.65116279069767,36,"1",7955
"B0045ZXAUI",4.33582089552239,119,"1",10834
"B00466PJFU",5,47.5,"1",332039
"B00466RL8S",1.5,25.5,"1",120155
"B0046IHUZK",5,100,"0",1917349
"B0046PM73S",1,8,"0",1449088
"B0046UJAVA",5,14.89,"0",233891
"B00474P6EA",5,12.99,"0",1059381
"B004766WMS",4.11764705882353,29.3,"0",663329
"B00479YYR0",3.72727272727273,28,"1",77815
"B0047AFEEQ",3.546875,77.95,"1",229990
"B0047KYR2G",4.35897435897436,11,"1",33855
"B0047NFF4C",5,15,"0",862335
"B0047V7MAY",4.8,125,"1",529481
"B0047WOIWI",5,65.4,"0",848082
"B0047WYO1I",4.11485319516408,49.95,"1",6209
"B0047X6QEA",4.75,11,"0",614380
"B0047Z7RNM",4.52272727272727,64.38,"1",66544
"B004831KDQ",5,19.99,"0",1823861
"B00485JFP4",3.875,7.29,"0",399776
"B0048AU5AS",4.52631578947368,39.2,"1",216559
"B0048GAWVO",5,34,"0",1879606
"B0048IH1SE",5,14.47,"0",214279
"B0048IZOP6",4.51428571428571,75,"1",133342
"B00493Y3SE",3.86666666666667,60,"1",113971
"B00496JVX8",5,230,"1",957742
"B0049AV2JA",3.5,22.97,"0",546698
"B0049BAPBA",3.73684210526316,9.86,"0",420195
"B0049BFO5C",4.11764705882353,56,"1",237400
"B0049BJT6C",3,23.61,"0",1467702
"B0049IH4NA",3.66666666666667,89.95,"0",1106202
"B0049OY496",4.04225352112676,28,"1",14084
"B0049P3YM8",4,10,"1",123106
"B0049WLP5O",4.35398230088496,51.11,"1",35654
"B0049WUFMS",4.49403341288783,59.99,"1",13764
"B0049XFLOE",2,25,"0",320928
"B0049XKXRY",4.51428571428571,10.8,"1",34557
"B004A7NXG2",4.31707317073171,15.99,"0",49795
"B004A7PB26",4.125,18.65,"0",513253
"B004A8XIUC",4.8,18.07,"0",437713
"B004AA4KM0",4.8,20.95,"0",60475
"B004AB56YA",5,14.95,"0",469330
"B004AFPEY8",4.33333333333333,32.99,"0",1169481
"B004AGIOB2",3.5,5.99,"0",1683523
"B004AI3FUK",5,27.48,"0",567768
"B004AI742U",4.57142857142857,17.99,"0",98921
"B004AI7NXA",4.46268656716418,7.89,"0",166465
"B004AI8S2U",5,6.15,"0",622442
"B004AIE8Y2",4.17391304347826,9.21,"0",225024
"B004AMCBQA",4.47736625514403,17,"1",16693
"B004APTUFM",4.47619047619048,99.94,"0",604539
"B004ASUTYU",3.5,150,"1",208891
"B004ASUW5Q",3.875,56,"1",499601
"B004AVVTVE",5,42,"0",1049689
"B004B3JSIW",3.15384615384615,98,"1",316679
"B004BD9152",4.39583333333333,5.37,"0",167810
"B004BPSWYQ",5,20,"0",2262258
"B004BRH8OE",5,355,"1",1725194
"B004BRN154",4.74074074074074,74.16,"0",216121
"B004BWBFSY",4.6043956043956,44,"1",8004
"B004BY76F8",3.83333333333333,5.75,"0",751769
"B004BZJM5O",3.50819672131148,59.95,"1",276129
"B004C3RVVC",4.35483870967742,27.32,"1",71449
"B004C46BA8",5,15.99,"0",1839646
"B004C6E0GS",5,89.95,"0",3048199
"B004CA943I",4.02083333333333,6.95,"0",58921
"B004CAIT16",4.5,214.99,"0",1504279
"B004CFF1XA",3.33175355450237,39.99,"1",18842
"B004CG4ZGS",4.83333333333333,29.95,"0",69568
"B004CGN8P2",4.55555555555556,4.03,"0",639997
"B004CLZ3GO",5,22.77,"0",1375695
"B004CM406C",4.58333333333333,17.99,"0",99379
"B004CN5VIC",4.19354838709677,29,"1",215133
"B004CNIQQQ",4.64705882352941,9.68,"0",314465
"B004CR43GY",4.47619047619048,46,"1",65483
"B004CR9DG4",4.15384615384615,52,"1",76289
"B004CSW7SE",5,24,"0",1169951
"B004D0VEAI",4.25806451612903,45,"1",516315
"B004D4MSQ8",4.63636363636364,26.95,"0",185457
"B004D8KUKU",4.64,45.36,"1",13203
"B004DE3KQK",3,13,"1",349232
"B004DEC7YG",3.8,13,"1",164445
"B004DFDBKY",4.38297872340426,85,"1",132345
"B004DHK1BY",4.63157894736842,9.15,"0",28165
"B004DMAHRM",4,25,"1",104523
"B004DMAHVI",3.82352941176471,90,"1",75471
"B004DP2XY4",3.5,300,"1",1175456
"B004DPKT2W",4.33333333333333,145,"1",399043
"B004DPKZ6C",3.66666666666667,145,"1",605574
"B004DQ0D1I",4.02884615384615,29.5,"1",207526
"B004DQ2KD2",3.7,25,"1",128563
"B004DQC0U0",4.25,25,"1",673909
"B004DQC4PG",3,35,"1",799428
"B004DQQCPY",3.8125,26,"1",141501
"B004DQY77O",4.125,35,"1",550666
"B004DR2DY2",5,35,"1",449581
"B004DR2J14",4.625,295,"1",374791
"B004DR3GMU",5,12,"0",886372
"B004DWF4JI",4.58333333333333,28,"1",39399
"B004E3ION4",3.72516556291391,5.91,"0",1827
"B004E4GHRS",4.30357142857143,13.99,"0",222226
"B004EBDC60",4.67307692307692,40,"1",41936
"B004EBFBEG",4.82608695652174,56.5,"1",126690
"B004EBSKXA",1,26.95,"0",2014284
"B004ECHVJS",4.07692307692308,20,"1",137237
"B004EDY492",3.28571428571429,49.99,"1",471051
"B004EF781G",3.54545454545455,8.95,"0",756827
"B004EFECYC",3.83962264150943,5.63,"0",26978
"B004EHMVES",4.33333333333333,60,"1",351723
"B004EKRAJQ",4,12,"0",1034962
"B004ETIWL2",3.875,12.91,"0",122527
"B004EVR3MY",5,60,"1",602786
"B004F0HRQQ",5,30,"1",445396
"B004F80IKA",3,2.99,"0",902060
"B004FH8NAS",4.08444444444444,30,"1",478
"B004FHWJDU",3,65.76,"0",1416541
"B004FKM0K4",2.25,48.55,"0",914570
"B004FOMLJ0",3,20,"1",264301
"B004G53IJU",2,6.91,"0",947045
"B004GETOGM",5,31.89,"0",1590328
"B004GF0I0W",5,36.59,"0",309083
"B004GFFMX0",3.125,25,"1",205954
"B004GFLYEG",4.34905660377358,36,"1",55171
"B004GHNV5Y",4,36.63,"0",1238509
"B004GJ0J1G",4,9,"1",760606
"B004GOXEV8",3,27.2,"0",665789
"B004GVDZ4W",4.44827586206897,10.36,"1",49252
"B004GWUL3Y",3.90163934426229,11.85,"1",47323
"B004GXQL6O",4.5,15.6,"1",88384
"B004H3N7YC",5,15.32,"0",274051
"B004HJHZ2Q",1,28,"0",2260067
"B004HLM0M4",4.33333333333333,63,"1",29089
"B004HZEYO2",4.33333333333333,49.99,"1",306234
"B004I14JCC",4.03092783505155,70,"1",22981
"B004I14JD6",4.01960784313725,50,"1",63637
"B004I1FC4G",4,12,"0",652147
"B004I26GJA",3.66666666666667,199,"1",166847
"B004I788UK",4.05343511450382,99.99,"0",90412
"B004I8CYFY",4.625,29.5,"1",176480
"B004I8CYGS",5,29.5,"1",1001145
"B004I8CYHC",1,29.5,"1",1447889
"B004I8GXWY",4.83333333333333,29.5,"1",682830
"B004I8GXXI",1,29.5,"1",1139982
"B004ILMUYG",4.48387096774194,39,"1",76609
"B004ILQVIW",3.68679245283019,139,"1",22746
"B004ILUAGQ",4.5,59.99,"0",1382199
"B004IQ6IGC",3.66666666666667,5.99,"0",458175
"B004IQA3TU",4.68181818181818,10.26,"0",16125
"B004IQJ69S",3.58064516129032,17.5,"1",19087
"B004IVLX76",4.25,11.25,"0",291625
"B004IZA3YG",3.77777777777778,15,"1",39950
"B004J0HQ22",3.24528301886792,40.18,"1",196283
"B004J1CLEO",3,54.21,"0",2996537
"B004J1MG8A",3.66666666666667,35,"0",264435
"B004J36ODG",2,34.87,"0",322952
"B004J5UH1E",5,6.65,"0",927801
"B004J84WDU",4.18181818181818,10.5,"1",77728
"B004JCBJBO",4.48,7.53,"0",159014
"B004JCF4RY",3.81818181818182,7.72,"0",439934
"B004JE4OA0",4.73684210526316,5.02,"0",154311
"B004JIDUWE",4.70588235294118,24.95,"1",32542
"B004JKNYL4",4.05,29.99,"1",9519
"B004JOBI4U",5,21.32,"0",3037014
"B004JPHIXY",1,19.95,"0",2333742
"B004JVVYHY",5,36,"1",641400
"B004JWR9PO",3.98666666666667,19.6,"1",14030
"B004K1579E",2.8,19,"1",244293
"B004K7XM0E",3.8,30,"1",274033
"B004KAZ8YY",4.18518518518519,12.5,"1",103497
"B004KEKFAC",4.84615384615385,9.41,"0",560241
"B004KEOMC4",4.84615384615385,26.25,"0",584344
"B004KEX2Y8",5,9.72,"0",566462
"B004KIB688",4.44160583941606,31.5,"1",3711
"B004KQLHEI",3.73684210526316,37.5,"1",157767
"B004KRNTFM",4,40,"1",399031
"B004KTSRIO",3.66666666666667,65,"0",1050455
"B004KUXL66",4.31818181818182,16,"1",107360
"B004KXNM26",3.73684210526316,27.95,"1",93913
"B004L27DKS",4,50.5,"1",295575
"B004L27G46",5,5.79,"0",1096611
"B004L4RHIE",5,11.7,"0",863844
"B004L52MAG",5,15.5,"0",2265320
"B004L5YJ3E",4.08333333333333,50.5,"1",122181
"B004L8GNLM",1,49.99,"0",1668110
"B004L8J15C",4.07380952380952,36.95,"1",5843
"B004L99UEI",4.66666666666667,30,"1",147651
"B004L9GCQ2",5,6.98,"0",1719923
"B004LCZEJK",4.4020202020202,95,"1",56528
"B004LD5304",4.3903743315508,9.5,"1",9770
"B004LD5CHI",4.43589743589744,48,"1",68453
"B004LD7GJU",4.4390243902439,88,"1",53507
"B004LEKKZQ",4.37837837837838,15.95,"1",65196
"B004LEMWGG",4.61428571428571,15.95,"1",47125
"B004LKBL6W",4.75,5.99,"0",1604433
"B004LNTR9C",4.55555555555556,80,"1",163690
"B004LQNVPA",4.85714285714286,65.68,"0",603836
"B004LSFC2S",4.625,20.95,"0",682504
"B004LSPO4Y",5,41.35,"0",1204775
"B004LT6V2C",4.64285714285714,36,"1",188475
"B004LT8IEG",3.88235294117647,16,"1",32655
"B004LTF18M",5,26.84,"0",348408
"B004LXJVAC",4.88888888888889,12.69,"0",581313
"B004LXKYDA",4,11.91,"0",287889
"B004LXL56A",5,16.25,"0",2939145
"B004M0FW8Y",4.63829787234043,9.2,"0",475226
"B004M9ML2K",4.6,10.82,"0",453341
"B004MC5PL6",4.29411764705882,64,"1",220312
"B004MH5BPG",2.85714285714286,4.99,"0",926645
"B004MJQLQM",4.66666666666667,9.65,"0",499830
"B004MJYUSS",3.48623853211009,17.78,"1",15346
"B004MKAF86",4.7,115,"1",170563
"B004MKAF8G",4.6875,90,"1",139731
"B004MSRN9C",3.66666666666667,30,"1",193590
"B004MSZM7M",1,39.99,"0",886042
"B004MXQEFQ",4.42105263157895,30.28,"1",123085
"B004MZJ44W",5,18.99,"0",919429
"B004MZKXLU",4.61538461538461,7.99,"0",660308
"B004MZQ5GM",4.75,11.99,"0",713675
"B004MZQQPW",4.78947368421053,29,"1",204221
"B004MZSFN8",4.57547169811321,22,"1",200969
"B004N1ALN8",4,4.5,"0",915862
"B004N2S2JM",4.39042916824915,15.95,"1",190498
"B004N2SQUC",4.55555555555556,15.95,"1",97295
"B004N56WWI",3.04166666666667,49.95,"0",179006
"B004NG6A10",4.25,21.62,"1",87716
"B004NMYNHW",5,16.5,"1",290947
"B004NN0PSC",2,14.99,"0",897283
"B004NN2CZ6",4.63157894736842,17.5,"1",161674
"B004NNOSTY",5,51.48,"0",592026
"B004NTLWB0",4,18.11,"0",1029783
"B004NTXQDC",5,28,"0",782416
"B004O0F58O",5,79,"1",385954
"B004OKTSGO",4.525,27.8,"1",59124
"B004OOFD1Y",3.94285714285714,79.99,"0",347965
"B004OR2EJ0",5,20.04,"0",717913
"B004OR2EWC",5,14.28,"0",1833557
"B004OR2FM6",5,12.98,"0",1330546
"B004P3VG8S",5,76,"1",852056
"B004P7BW2Y",4.25,42.95,"0",92371
"B004PGVU6I",4.71428571428571,64,"1",237532
"B004PK4CGE",1,32.99,"0",2287095
"B004PKFRWM",2.66666666666667,11.95,"0",794291
"B004Q1OCQ2",4.16867469879518,50,"1",14976
"B004Q1WQE2",5,32.67,"0",1912095
"B004QA77JW",4.48554913294798,10.5,"1",9731
"B004QAG7QQ",4.38759689922481,10.5,"1",14516
"B004QK2L9S",4.28,24.1,"1",24876
"B004QR2BJQ",5,70.1,"0",2016892
"B004QXGJRA",4.66666666666667,23.88,"1",70622
"B004QY7U5Y",3.625,26,"1",348674
"B004QYHJHS",3.5,5.06,"0",2149998
"B004R75912",3.9,19.78,"0",391828
"B004R783GU",4.57731958762887,5.15,"0",100020
"B004R7N5WM",5,11,"1",564847
"B004R7RMNU",4,49,"1",36276
"B004RCSSI8",5,8.99,"0",1750147
"B004RGM1L4",4.06666666666667,14.5,"1",159783
